image_path,style_true_index,style_true_name,style_pred_index,style_pred_name,style_confidence,style_correct,genre_true_index,genre_true_name,genre_pred_index,genre_pred_name,genre_confidence,genre_correct,artist_true_index,artist_true_name,artist_pred_index,artist_pred_name,artist_confidence,artist_correct,mean_confidence,all_correct,incorrect_tasks
Naive_Art_Primitivism/marc-chagall_praying-1983.jpg,15,Naive_Art_Primitivism,15,Naive_Art_Primitivism,0.999995,1,2,genre_painting,7,religious_painting,0.981966,0,12,Marc_Chagall,12,Marc_Chagall,0.999997,1,0.993986,0,genre
Baroque/rembrandt_ragged-peasant-with-his-hands-behind-him-holding-a-stick-1630.jpg,4,Baroque,4,Baroque,0.999942,1,2,genre_painting,8,sketch_and_study,0.981982,0,20,Rembrandt,20,Rembrandt,0.999935,1,0.993953,0,genre
Impressionism/edgar-degas_dancers-1895.jpg,12,Impressionism,12,Impressionism,0.997441,1,2,genre_painting,5,nude_painting,0.984179,0,5,Edgar_Degas,5,Edgar_Degas,0.999991,1,0.993870,0,genre
Romanticism/gustave-dore_the-crowned-virgin-vision-of-john.jpg,23,Romanticism,23,Romanticism,0.999143,1,7,religious_painting,3,illustration,0.981224,0,7,Gustave_Dore,7,Gustave_Dore,0.999680,1,0.993349,0,genre
Analytical_Cubism/pablo-picasso_friendship-1908.jpg,2,Analytical_Cubism,7,Cubism,0.995157,0,2,genre_painting,5,nude_painting,0.985076,0,15,Pablo_Picasso,15,Pablo_Picasso,0.998762,1,0.992998,0,"style,genre"
Romanticism/gustave-dore_a-souvenir-from-scotland-1879.jpg,23,Romanticism,23,Romanticism,0.990442,1,4,landscape,4,landscape,0.988202,1,7,Gustave_Dore,9,Ivan_Aivazovsky,0.999178,0,0.992607,0,artist
Baroque/rembrandt_the-resurrection-of-lazurus-a-small-plate-1642.jpg,4,Baroque,15,Naive_Art_Primitivism,0.992321,0,8,sketch_and_study,7,religious_painting,0.994216,0,20,Rembrandt,12,Marc_Chagall,0.990893,0,0.992477,0,"style,genre,artist"
Realism/vincent-van-gogh_autumn-landscape-with-four-trees-1885(1).jpg,21,Realism,21,Realism,0.993358,1,4,landscape,4,landscape,0.997728,1,22,Vincent_van_Gogh,10,Ivan_Shishkin,0.984420,0,0.991835,0,artist
Impressionism/pierre-auguste-renoir_two-bathers-in-a-landscape-1919.jpg,12,Impressionism,12,Impressionism,0.999903,1,8,sketch_and_study,5,nude_painting,0.973204,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999928,1,0.991012,0,genre
Impressionism/claude-monet_coal-dockers.jpg,12,Impressionism,3,Art_Nouveau,0.995072,0,1,cityscape,1,cityscape,0.998473,1,4,Claude_Monet,14,Nicholas_Roerich,0.979187,0,0.990911,0,"style,artist"
Impressionism/pierre-auguste-renoir_young-woman-reading.jpg,12,Impressionism,12,Impressionism,0.994509,1,2,genre_painting,5,nude_painting,0.980234,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.997767,1,0.990837,0,genre
Impressionism/pierre-auguste-renoir_head-of-a-young-girl-1890.jpg,12,Impressionism,12,Impressionism,0.992846,1,6,portrait,5,nude_painting,0.990803,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.987737,1,0.990462,0,genre
Baroque/rembrandt_the-visitation-1640.jpg,4,Baroque,4,Baroque,0.999992,1,2,genre_painting,7,religious_painting,0.969377,0,20,Rembrandt,20,Rembrandt,0.999990,1,0.989786,0,genre
Impressionism/edgar-degas_the-jewels.jpg,12,Impressionism,12,Impressionism,0.990896,1,2,genre_painting,5,nude_painting,0.976089,0,5,Edgar_Degas,5,Edgar_Degas,0.999188,1,0.988724,0,genre
Impressionism/pierre-auguste-renoir_the-first-step-1876.jpg,12,Impressionism,12,Impressionism,0.997668,1,2,genre_painting,5,nude_painting,0.972540,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.995930,1,0.988713,0,genre
Realism/ilya-repin_portrait-of-the-artist-nikolay-gay-1880.jpg,21,Realism,4,Baroque,0.999901,0,6,portrait,6,portrait,0.963865,1,8,Ilya_Repin,20,Rembrandt,0.999734,0,0.987833,0,"style,artist"
Realism/ilya-repin_christ-and-nicodemus-1887.jpg,21,Realism,9,Expressionism,0.990206,0,8,sketch_and_study,8,sketch_and_study,0.996302,1,8,Ilya_Repin,13,Martiros_Saryan,0.976671,0,0.987726,0,"style,artist"
Impressionism/edgar-degas_young-women-resting-in-a-field.jpg,12,Impressionism,12,Impressionism,0.997450,1,2,genre_painting,5,nude_painting,0.964151,0,5,Edgar_Degas,5,Edgar_Degas,0.999984,1,0.987195,0,genre
Romanticism/ivan-aivazovsky_portrait-of-gabriel-aivazian-the-artist-s-brother-1883.jpg,23,Romanticism,4,Baroque,0.988758,0,6,portrait,6,portrait,0.999498,1,9,Ivan_Aivazovsky,20,Rembrandt,0.972840,0,0.987032,0,"style,artist"
Baroque/rembrandt_the-crucifixion-a-square-small-plate-1634.jpg,4,Baroque,15,Naive_Art_Primitivism,0.999930,0,7,religious_painting,7,religious_painting,0.958871,1,20,Rembrandt,12,Marc_Chagall,0.999974,0,0.986258,0,"style,artist"
Baroque/rembrandt_philosopher-in-meditation-1632.jpg,4,Baroque,4,Baroque,0.999977,1,2,genre_painting,7,religious_painting,0.957800,0,20,Rembrandt,20,Rembrandt,0.999951,1,0.985909,0,genre
Northern_Renaissance/albrecht-durer_peasans-at-the-market-1512.jpg,17,Northern_Renaissance,17,Northern_Renaissance,0.997614,1,2,genre_painting,7,religious_painting,0.960912,0,0,Albrecht_Durer,0,Albrecht_Durer,0.997739,1,0.985421,0,genre
Northern_Renaissance/albrecht-durer_oriental-family-1496.jpg,17,Northern_Renaissance,17,Northern_Renaissance,0.999975,1,6,portrait,7,religious_painting,0.955773,0,0,Albrecht_Durer,0,Albrecht_Durer,0.999957,1,0.985235,0,genre
Northern_Renaissance/albrecht-durer_adoration-of-kings-1493.jpg,17,Northern_Renaissance,4,Baroque,0.998045,0,7,religious_painting,7,religious_painting,0.961175,1,0,Albrecht_Durer,20,Rembrandt,0.996319,0,0.985180,0,"style,artist"
Cubism/pablo-picasso_woman-sitting-in-an-armchair-1920.jpg,7,Cubism,7,Cubism,0.999994,1,9,still_life,5,nude_painting,0.961451,0,15,Pablo_Picasso,15,Pablo_Picasso,0.991545,1,0.984330,0,genre
Art_Nouveau_Modern/raphael-kirchner_vivienne-segal-1.jpg,3,Art_Nouveau,3,Art_Nouveau,0.977890,1,6,portrait,5,nude_painting,0.999584,0,19,Raphael_Kirchner,19,Raphael_Kirchner,0.974029,1,0.983834,0,genre
Impressionism/camille-pissarro_the-little-bridge-pontoise-1875-1.jpg,12,Impressionism,21,Realism,0.964952,0,4,landscape,4,landscape,0.991188,1,2,Camille_Pissarro,10,Ivan_Shishkin,0.994095,0,0.983412,0,"style,artist"
Realism/ilya-repin_portrait-of-an-old-woman-1870.jpg,21,Realism,4,Baroque,0.999967,0,6,portrait,6,portrait,0.947435,1,8,Ilya_Repin,20,Rembrandt,0.999909,0,0.982437,0,"style,artist"
Naive_Art_Primitivism/marc-chagall_noah-s-ark.jpg,15,Naive_Art_Primitivism,15,Naive_Art_Primitivism,0.999977,1,8,sketch_and_study,7,religious_painting,0.946753,0,12,Marc_Chagall,12,Marc_Chagall,0.999990,1,0.982240,0,genre
Naive_Art_Primitivism/marc-chagall_study-to-striking-rock-1.jpg,15,Naive_Art_Primitivism,15,Naive_Art_Primitivism,0.998835,1,8,sketch_and_study,7,religious_painting,0.945978,0,12,Marc_Chagall,12,Marc_Chagall,0.999561,1,0.981458,0,genre
Realism/ilya-repin_portrait-of-b-a-kaminka-1908.jpg,21,Realism,21,Realism,0.944397,1,6,portrait,6,portrait,0.998957,1,8,Ilya_Repin,1,Boris_Kustodiev,0.999460,0,0.980938,0,artist
Impressionism/pierre-auguste-renoir_woman-in-a-garden-woman-with-a-seagull-1868.jpg,12,Impressionism,21,Realism,0.989555,0,6,portrait,6,portrait,0.998446,1,17,Pierre_Auguste_Renoir,1,Boris_Kustodiev,0.949789,0,0.979263,0,"style,artist"
Impressionism/edgar-degas_ellen-andree.jpg,12,Impressionism,12,Impressionism,0.991883,1,8,sketch_and_study,5,nude_painting,0.950926,0,5,Edgar_Degas,5,Edgar_Degas,0.990215,1,0.977675,0,genre
Romanticism/gustave-dore_the-agony-in-the-garden.jpg,23,Romanticism,23,Romanticism,0.999321,1,7,religious_painting,3,illustration,0.933179,0,7,Gustave_Dore,7,Gustave_Dore,0.999778,1,0.977426,0,genre
Impressionism/edgar-degas_two-dancers-in-yellow-and-pink.jpg,12,Impressionism,12,Impressionism,0.938614,1,2,genre_painting,5,nude_painting,0.988564,0,5,Edgar_Degas,5,Edgar_Degas,0.997580,1,0.974919,0,genre
Impressionism/claude-monet_amsterdam-in-the-snow(1).jpg,12,Impressionism,12,Impressionism,0.988656,1,1,cityscape,1,cityscape,0.972038,1,4,Claude_Monet,6,Eugene_Boudin,0.963219,0,0.974637,0,artist
Cubism/pablo-picasso_composition-1946.jpg,7,Cubism,7,Cubism,0.972020,1,9,still_life,5,nude_painting,0.968613,0,15,Pablo_Picasso,15,Pablo_Picasso,0.983106,1,0.974579,0,genre
Symbolism/nicholas-roerich_himalayas-pink-peak.jpg,24,Symbolism,23,Romanticism,0.984683,0,4,landscape,4,landscape,0.941814,1,14,Nicholas_Roerich,9,Ivan_Aivazovsky,0.997067,0,0.974521,0,"style,artist"
Art_Nouveau_Modern/raphael-kirchner_legendes-1903.jpg,3,Art_Nouveau,3,Art_Nouveau,1.000000,1,3,illustration,2,genre_painting,0.920581,0,19,Raphael_Kirchner,19,Raphael_Kirchner,1.000000,1,0.973527,0,genre
Impressionism/pierre-auguste-renoir_the-sleeper-1880.jpg,12,Impressionism,12,Impressionism,0.998496,1,6,portrait,5,nude_painting,0.978222,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.943073,1,0.973264,0,genre
Impressionism/camille-pissarro_le-boulevard-de-clichy-1880.jpg,12,Impressionism,12,Impressionism,0.997649,1,1,cityscape,1,cityscape,0.999965,1,2,Camille_Pissarro,4,Claude_Monet,0.921460,0,0.973025,0,artist
Cubism/pablo-picasso_still-life-in-front-of-a-window-at-saint-raphael-1919.jpg,7,Cubism,7,Cubism,0.999668,1,9,still_life,9,still_life,0.990928,1,15,Pablo_Picasso,21,Salvador_Dali,0.927165,0,0.972587,0,artist
Impressionism/pierre-auguste-renoir_gabrielle-holding-a-mirror-with-a-portrait-of-coco-1905.jpg,12,Impressionism,12,Impressionism,0.999178,1,6,portrait,5,nude_painting,0.916143,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999710,1,0.971677,0,genre
Impressionism/pierre-auguste-renoir_girl-looking-into-a-mirror.jpg,12,Impressionism,12,Impressionism,0.999700,1,6,portrait,5,nude_painting,0.912407,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999941,1,0.970682,0,genre
Cubism/paul-cezanne_still-life-with-green-melon.jpg,7,Cubism,20,Post_Impressionism,0.911020,0,9,still_life,9,still_life,0.998702,1,16,Paul_Cezanne,16,Paul_Cezanne,0.999800,1,0.969841,0,style
Impressionism/pierre-auguste-renoir_the-powder-magazine-at-la-rochelle.jpg,12,Impressionism,12,Impressionism,0.987519,1,1,cityscape,4,landscape,0.937726,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.983893,1,0.969712,0,genre
Impressionism/claude-monet_boat-at-low-tide-at-fecamp.jpg,12,Impressionism,12,Impressionism,0.932010,1,1,cityscape,1,cityscape,0.995988,1,4,Claude_Monet,6,Eugene_Boudin,0.979321,0,0.969107,0,artist
Expressionism/martiros-saryan_armenian-village-1933.jpg,9,Expressionism,9,Expressionism,0.945556,1,4,landscape,3,illustration,0.970286,0,13,Martiros_Saryan,13,Martiros_Saryan,0.990809,1,0.968884,0,genre
Impressionism/paul-cezanne_madame-cezanne-leaning-on-a-table.jpg,12,Impressionism,20,Post_Impressionism,0.916920,0,6,portrait,6,portrait,0.997767,1,16,Paul_Cezanne,16,Paul_Cezanne,0.991718,1,0.968802,0,style
Naive_Art_Primitivism/boris-kustodiev_easter-procession-1915-1.jpg,15,Naive_Art_Primitivism,3,Art_Nouveau,0.987508,0,2,genre_painting,2,genre_painting,0.922086,1,1,Boris_Kustodiev,1,Boris_Kustodiev,0.996324,1,0.968639,0,style
Pointillism/camille-pissarro_peasants-in-the-field-eragny-1890.jpg,18,Pointillism,18,Pointillism,0.998856,1,4,landscape,2,genre_painting,0.904954,0,2,Camille_Pissarro,2,Camille_Pissarro,0.999738,1,0.967849,0,genre
Realism/martiros-saryan_in-the-mountains-1962.jpg,21,Realism,9,Expressionism,0.989275,0,8,sketch_and_study,8,sketch_and_study,0.914688,1,13,Martiros_Saryan,13,Martiros_Saryan,0.999177,1,0.967713,0,style
Impressionism/camille-pissarro_poor-footpath-pontoise-snow-effect-1874.jpg,12,Impressionism,21,Realism,0.941708,0,4,landscape,4,landscape,0.967593,1,2,Camille_Pissarro,10,Ivan_Shishkin,0.993457,0,0.967586,0,"style,artist"
Impressionism/camille-pissarro_young-peasant-girl-wearing-a-hat-1881.jpg,12,Impressionism,18,Pointillism,0.973975,0,6,portrait,6,portrait,0.929214,1,2,Camille_Pissarro,2,Camille_Pissarro,0.998611,1,0.967267,0,style
Realism/eugene-boudin_the-beach-at-trouville-1864.jpg,21,Realism,12,Impressionism,0.919052,0,2,genre_painting,2,genre_painting,0.982713,1,6,Eugene_Boudin,6,Eugene_Boudin,0.999992,1,0.967252,0,style
Realism/camille-pissarro_a-creek-in-saint-thomas-antilles-1856.jpg,21,Realism,23,Romanticism,0.956924,0,2,genre_painting,4,landscape,0.956730,0,2,Camille_Pissarro,9,Ivan_Aivazovsky,0.987753,0,0.967136,0,"style,genre,artist"
Realism/vincent-van-gogh_interior-with-peasant-woman-sitting-near-the-fireplace-1885-1.jpg,21,Realism,21,Realism,0.949028,1,2,genre_painting,8,sketch_and_study,0.951886,0,22,Vincent_van_Gogh,22,Vincent_van_Gogh,0.998991,1,0.966635,0,genre
Analytical_Cubism/pablo-picasso_bathing-1908.jpg,2,Analytical_Cubism,7,Cubism,0.924207,0,2,genre_painting,5,nude_painting,0.996535,0,15,Pablo_Picasso,15,Pablo_Picasso,0.978064,1,0.966269,0,"style,genre"
Realism/vincent-van-gogh_interior-with-peasant-woman-sewing-1885-1.jpg,21,Realism,21,Realism,0.936669,1,2,genre_painting,8,sketch_and_study,0.961319,0,22,Vincent_van_Gogh,22,Vincent_van_Gogh,0.999964,1,0.965984,0,genre
Realism/john-singer-sargent_miss-elizabeth-williamson-1925.jpg,21,Realism,21,Realism,0.980162,1,6,portrait,8,sketch_and_study,0.977177,0,11,John_Singer_Sargent,11,John_Singer_Sargent,0.940168,1,0.965836,0,genre
Naive_Art_Primitivism/marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-8.jpg,15,Naive_Art_Primitivism,15,Naive_Art_Primitivism,0.999842,1,3,illustration,7,religious_painting,0.896405,0,12,Marc_Chagall,12,Marc_Chagall,0.999966,1,0.965404,0,genre
Realism/salvador-dali_gala-contemplate-corpus-hypercubus.jpg,21,Realism,17,Northern_Renaissance,0.997322,0,6,portrait,7,religious_painting,0.925740,0,21,Salvador_Dali,0,Albrecht_Durer,0.972944,0,0.965335,0,"style,genre,artist"
Naive_Art_Primitivism/marc-chagall_the-sacrifice-of-isaac-5.jpg,15,Naive_Art_Primitivism,15,Naive_Art_Primitivism,0.999340,1,8,sketch_and_study,7,religious_painting,0.896688,0,12,Marc_Chagall,12,Marc_Chagall,0.999335,1,0.965121,0,genre
Romanticism/ivan-aivazovsky_ox-cart-crossing-a-flooded-plain-1897.jpg,23,Romanticism,23,Romanticism,0.978657,1,2,genre_painting,4,landscape,0.918420,0,9,Ivan_Aivazovsky,9,Ivan_Aivazovsky,0.997797,1,0.964958,0,genre
Romanticism/gustave-dore_the-heaven-of-the-fixed-stars-ii.jpg,23,Romanticism,23,Romanticism,0.995249,1,3,illustration,7,religious_painting,0.908720,0,7,Gustave_Dore,7,Gustave_Dore,0.990333,1,0.964767,0,genre
Symbolism/nicholas-roerich_monhigan-study-1922.jpg,24,Symbolism,24,Symbolism,0.921128,1,4,landscape,8,sketch_and_study,0.978858,0,14,Nicholas_Roerich,14,Nicholas_Roerich,0.994263,1,0.964750,0,genre
Post_Impressionism/vincent-van-gogh_the-good-samaritan-after-delacroix-1890.jpg,20,Post_Impressionism,20,Post_Impressionism,0.965187,1,7,religious_painting,2,genre_painting,0.977416,0,22,Vincent_van_Gogh,22,Vincent_van_Gogh,0.950716,1,0.964440,0,genre
Romanticism/ivan-aivazovsky_the-daryal-canyon-1855.jpg,23,Romanticism,23,Romanticism,0.999369,1,4,landscape,1,cityscape,0.894046,0,9,Ivan_Aivazovsky,9,Ivan_Aivazovsky,0.999647,1,0.964354,0,genre
Realism/martiros-saryan_arzni-1942-1.jpg,21,Realism,9,Expressionism,0.914789,0,8,sketch_and_study,8,sketch_and_study,0.978893,1,13,Martiros_Saryan,13,Martiros_Saryan,0.998445,1,0.964042,0,style
Impressionism/camille-pissarro_field-of-oats-in-eragny-1885.jpg,12,Impressionism,18,Pointillism,0.956488,0,4,landscape,4,landscape,0.940248,1,2,Camille_Pissarro,2,Camille_Pissarro,0.995292,1,0.964009,0,style
Impressionism/pierre-auguste-renoir_head-of-a-young-woman-1890.jpg,12,Impressionism,12,Impressionism,0.999951,1,6,portrait,5,nude_painting,0.891070,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999998,1,0.963673,0,genre
Romanticism/gustave-dore_hagar-and-ishmael-in-the-wilderness.jpg,23,Romanticism,23,Romanticism,0.999183,1,7,religious_painting,3,illustration,0.890815,0,7,Gustave_Dore,7,Gustave_Dore,0.999545,1,0.963181,0,genre
Symbolism/nicholas-roerich_figures-in-a-landscape.jpg,24,Symbolism,24,Symbolism,0.995342,1,8,sketch_and_study,4,landscape,0.895761,0,14,Nicholas_Roerich,14,Nicholas_Roerich,0.998354,1,0.963152,0,genre
Romanticism/gustave-dore_edward-i-of-england-kills-his-would-be-assassin-in-june-1272-1877.jpg,23,Romanticism,17,Northern_Renaissance,0.957752,0,3,illustration,7,religious_painting,0.968310,0,7,Gustave_Dore,0,Albrecht_Durer,0.962744,0,0.962936,0,"style,genre,artist"
Impressionism/camille-pissarro_the-garden-at-eragny.jpg,12,Impressionism,18,Pointillism,0.988165,0,4,landscape,4,landscape,0.900664,1,2,Camille_Pissarro,2,Camille_Pissarro,0.999857,1,0.962895,0,style
Romanticism/gustave-dore_the-last-supper.jpg,23,Romanticism,4,Baroque,0.977408,0,7,religious_painting,7,religious_painting,0.942463,1,7,Gustave_Dore,20,Rembrandt,0.967131,0,0.962334,0,"style,artist"
Impressionism/pierre-auguste-renoir_dame-en-toilette-de-ville-1875.jpg,12,Impressionism,12,Impressionism,0.998101,1,8,sketch_and_study,6,portrait,0.909720,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.978975,1,0.962266,0,genre
Romanticism/gustave-dore_world-destroyed-by-water.jpg,23,Romanticism,23,Romanticism,0.992346,1,7,religious_painting,3,illustration,0.896643,0,7,Gustave_Dore,7,Gustave_Dore,0.997021,1,0.962003,0,genre
Romanticism/ivan-aivazovsky_on-the-roads-1874.jpg,23,Romanticism,23,Romanticism,0.999992,1,4,landscape,1,cityscape,0.885015,0,9,Ivan_Aivazovsky,9,Ivan_Aivazovsky,0.999998,1,0.961668,0,genre
Naive_Art_Primitivism/martiros-saryan_armenian-woman-with-ba-lam-1915.jpg,15,Naive_Art_Primitivism,9,Expressionism,0.897290,0,2,genre_painting,9,still_life,0.999851,0,13,Martiros_Saryan,13,Martiros_Saryan,0.986847,1,0.961329,0,"style,genre"
Realism/john-singer-sargent_ethel-smyth-1901.jpg,21,Realism,17,Northern_Renaissance,0.945500,0,6,portrait,6,portrait,0.977186,1,11,John_Singer_Sargent,0,Albrecht_Durer,0.961239,0,0.961308,0,"style,artist"
Romanticism/ivan-aivazovsky_portrait-of-the-artist-s-wife-anna-burnazyan-1882.jpg,23,Romanticism,21,Realism,0.969117,0,6,portrait,6,portrait,0.942894,1,9,Ivan_Aivazovsky,8,Ilya_Repin,0.971191,0,0.961067,0,"style,artist"
Impressionism/pierre-auguste-renoir_two-girls-1892.jpg,12,Impressionism,12,Impressionism,0.999971,1,2,genre_painting,6,portrait,0.882739,0,17,Pierre_Auguste_Renoir,17,Pierre_Auguste_Renoir,0.999993,1,0.960901,0,genre
Realism/ivan-shishkin_forest.jpg,21,Realism,21,Realism,0.999047,1,4,landscape,8,sketch_and_study,0.885267,0,10,Ivan_Shishkin,10,Ivan_Shishkin,0.998345,1,0.960886,0,genre
Post_Impressionism/vincent-van-gogh_two-heads-man-with-beard-and-hat-peasant-with-cap.jpg,20,Post_Impressionism,21,Realism,0.960657,0,8,sketch_and_study,8,sketch_and_study,0.922384,1,22,Vincent_van_Gogh,22,Vincent_van_Gogh,0.999030,1,0.960690,0,style
Impressionism/childe-hassam_lillie.jpg,12,Impressionism,12,Impressionism,0.995176,1,6,portrait,5,nude_painting,0.899885,0,3,Childe_Hassam,3,Childe_Hassam,0.986915,1,0.960659,0,genre
